City_ID,City_Name,Locality_ID,Locality_Name,Concatenate,File_Locality_Name,Script
16,Kolkata,,,KolkataOlaichanditala,Olaichanditala,s~xjCsdqzOvIhc@|E~ThC~Nf@tP_ApLaCxJ}BnFqCv@iNwE}GyCiDKsPv@_Jl@sGgAuQiCjAoH`A}D`CuEzCwI|@SzA}JpAuFGwFiEMmCe@cGTl@kUpPVfTeB`MqE
16,Kolkata,,,KolkataBandel,Bandel,mdxjC}xkzOkH|m@n@xJmDbPoj@hYkFoFeDsRuD}A}dAeEiPvIsHrOwf@aKijAkOuGd[wz@{a@k^mEs^eq@zfA_Rrq@sKln@Fjq@nB~AoFrR_FdA|@CjAW\\JbAmAPaA@iAjB_ASO`AtC`AzATX@xBUxBw@|Bg@lG?\\}BHwBo@aAcE]oEU{@oBaALU`@kATYVo@HaQpE_QmQwCqCqVmXsa@}b@pQgY|D}V|BsWpd@tAtWjDbKk@rDY`RxNdYvT~T|ChB\\sAdTtG?rGz@WvIm@tHuDpGuCjHgC`G}AzKvQnFxRQnReBxLlE`NdE_FQCpFmGfGgThGqFdCaKUKbDb_@vBvf@bH
16,Kolkata,,,KolkataPark Street,Park Street,s}qhC{~izOxFjO|ClIf@jHO`RyBj}@{eA}McMeB|RoSjKoIaFeB`K{R_AgCnAgDpBcJfKfC|Ra\\
16,Kolkata,,,KolkataGhusuri,Ghusuri,ab_iCyihzOgF|Sh@~@eB~Aw@jHgAvI}AbGgBdEqBnHrq@`Rj@{G?eMs@yAJcCz@kDKiC~@wBXB~BcDmEkChGmJyRqK
16,Kolkata,,,KolkataShyambazar,Shyambazar,s}{hCivlzOwKF_N|CsMvEcJbHmHgYmWh`@pOpGj@NF[tEmGdFkGTQLr@o@j@aE~EwDhFYh@c@GtAh@dDnAjDDpABKpCyBrOk@|GBdC~VlGjY~GpDyUbAoQnAgUC}Qk@uI
16,Kolkata,,,KolkataBagbazar,Bagbazar,{a~hC_pkzO~FbBtEIg@|E[|DwAtJ[dDFbDfV|FnCl@MhF_@~C}@hEqD{@Mv@qDhLa@b@{KyOqKuL_KqFlHuX`FgO
16,Kolkata,,,KolkataShobhabazar,Shobhabazar,w||hCy`jzOWzD]dF_AjDcDy@wBjH}ApEfDdGnDtJhDhGhA`AXo@fAqCnFaVpDyNjB{HgE}@cOaE
16,Kolkata,,,KolkataBeniatola,Beniatola,yf|hC_yizOgDbPcCdKeDlNqCzIbFvHvCrCjBrBxM`G`Bh@r@{Fv@JzHki@lF_W
16,Kolkata,,,KolkataManiktala,Maniktala,o}{hC}wlzO`@j^M|F_ApRyFhc@|z@xMrBe]`As]KuIdIc^gaAkF
16,Kolkata,,,KolkataMachuabazar,Machuabazar,syyhCwslzOiIpZk@lCO~G?rMq@dTsBn\\hVhE|@uKlAeH`AiDmA]zAoIeBUv@oEJgBzBd@|@oFvPdGdNwu@
16,Kolkata,52025,,KolkataJorabagan,Jorabagan,qk{hCaxhzOgBdMcDlR_A|Gs@Gm@`Gtd@`KnAsJjA{R|@}MJcEmE]eRqE
16,Kolkata,#N/A,,KolkataNager Bazar,Nager Bazar,sobiCktuzOm@~DqIhUhGfEpChExEfF`F~BhFhCpEbL|BpCpFn@z@H~@Rj@L`BZpA_PNiAKyCb@q@xDaCC}HSsF^mArBgHFm@{@Yo@]jAiCaFv@eCm@FwCwCLoIgB}B`@{LqES`CuH{@Yh@_EcA
16,Kolkata,,,KolkataBaithakkhana,Baithakkhana,snxhCsmkzOsFjYf[pKd_@jMtGuYwr@qWwHaA
16,Kolkata,51934,,KolkataBow Bazaar,Bow Bazaar,qqvhCasjzOgEtSwAdEsAxHoAdF}A|HmD|OmId^sCbMvB`@|Cr@jHzBfJbCtU`FjCkRiH{BlJia@zBoKpD{ONiCrAk\\o`@eL
16,Kolkata,#N/A,,KolkataTiretti,Tiretti,chwhCylhzOaIb^kR}DoBa@sDmEtGe[
16,Kolkata,,,KolkataKolutolla,Kolutolla,s{xhCo}hzOwClQy@|DlEhA|FjCnB|@t@p@|@}EjEeT
16,Kolkata,,,KolkataBarabazar,Barabazar,o_zhCowfzOv@u@rFg@vB\\tEaTfBkFpEuNjNbF`DfCxBfDtVjF{CfMnBhCgB~HrErAtAkI_EkAiB_CdRnEz`@`KSrHc@`CxAvB|E`Kz@tEFbHcAbFqCfFsq@ed@mn@kUk^_J
16,Kolkata,,,KolkataJorasanko,Jorasanko,{jzhCoiizOYvJMnNG|Dw@vMo@vK}BpQ`PrDv@PRcBlCoAnDB|BZzGa[r@iBjD}KjE{VB[eb@}GyJyA
16,Kolkata,,,KolkataRam Bagan,Ram Bagan,gd{hCupizOkChP}AhFpN`EjIdBnDLToGJiR
16,Kolkata,,,KolkataWatganj,Watganj,yishCm|azOlCe@fBLhC~@`BT~@CfAW`HaEnEiC~KkHrGlJdGfJjDfHn@zPaIgCeCyAqAw@mLo@}B_@qGy@OSeKnLwHuHiDuMa@oE
16,Kolkata,,,KolkataHastings,Hastings,ylshC}}azO`DqAhEr@hDz@vBGxCwB|GeEjNmIqEsIdEmCrLyW|DuK}Ea]uH~Bcq@p@kDmDNhKjDbNE~@WlBo@@}C_@a@WBgALcAVeAGo@eBqGbDgAKkKu@qCuCuFwWqHkWlWgQ`IuD|ElKpMhDzFfUdQpJzHlHzF~GnHvKvM
16,Kolkata,,,KolkataDharampur,Dharampur,}vsjCgepzOmF`IaAa@wAhCs@jFaA|AJ|CZP_B|HiA`QmGmC}@fBcAjD}BfJ_BbCu@hEo@nFwAtF}ChG}@|A_CpEu@|DkBxI}BtLyEbU|DCrBClCtAjIClATjBo@vEhE`GpCtN{f@zKnB~G`EhEnBrFyOrAiBj@Gt@}FzAoBtAwDjBg@|DaHtBaCn@e@tNkFmRoMoG}LqGyLsIcOu@iDwI_O
16,Kolkata,,,KolkataBansberia,Bansberia,u}_kC_yqzOn@dEmBrOw@pGeDjOuBxGyMxJsIr@vO`Gr_@|b@vh@`l@}BdEct@cDuX`@c]|AwU|Daa@zH{r@fMqKaVOeE|C}AdAgBVuE_Q}PyPsVmAuH_Bi@mDa@cFiGcKwXdo@hCf@aNoCe_@vg@yRj`@qCrq@`DdYzCrRQ`WmE
16,Kolkata,,,KolkataTribeni,Tribeni,mrjkCq_rzOaEnJ}BrGkC~BmMvD}DtApRbFxWjFmCpI|@_BNKLOD@BADCBBZABHfGtAAdAOXQl@ANcADUI}@QiDs@EKFe@EMFEHmA}@|AaGhP}ErMlChB}BvCfJlRfQlLpDfAbTKpBeGaCa@nB{InQlKrQfFrQnF|CDrCUfFv@lFlBxJu@pE{@}OgVuB_HcIeBaE_HqM{XhNfBhd@`@b@iR?{CkByVcSlGoe@d@w[mGkk@{PoN{H
16,Kolkata,,,KolkataShalimar,Shalimar,y`uhCiabzOue@hz@cGjLzLhGtElElE|Hd@~P}BnQeDbSmCdLd@lC|EjK?lLeF~c@g@nIpq@ha@dEsa@v@ub@dEm_@pOyz@uAse@uCyRkNuW_Yq`@
16,Kolkata,,,KolkataLake Gardens,Lake Gardens,upjhCquhzObAt@l@n@hFpBvBt@dA`@jBZBdDu@rHz@|HhCfLsHkAoDQaB~@cAuA_@w@WvIxAFGhCYlA}@Ke@x@w@UMrAE~BfBJGzJ@vGcS{@jAgP{@sZqF{n@~@E\\e@fDp@bD~@b@Uh@G`@?^FlA\\
16,Kolkata,,,KolkataRaja Bazar,Raja Bazar,u_xhCwcmzO{B`M]vCkAdF]fA`F`AlHr@fEArB]n@YtHuClCoCd@ZqCdCq@Ai@l@{F~BKEkE~@cDD{C_@eJ_B?a@i@hD{A~IyAvHvK~At]jMv[vLhU`HtCiDdEaKvBoNx@kG^qIIk@iPjCoJpAyn@}e@iRwKOjB
16,Kolkata,,,KolkataVIP Nagar,VIP Nagar,qrnhCi_qzOgExb@u@zFhDw@jK_F`IaEoHiE}B_@I[NgAB?FOREnBXFN[nBE?rHdExEcCjKoFcGkAaJ{BwP}HcA]
16,Kolkata,,,KolkataAdarsha Nagar,Adarsha Nagar,_nnhCynszOxTeFvGc@~MjDrNvMw@vBk@jF[dG?xAuBhLyBxPcBfUwCjBgB`A_DrAoPgDwQoIp@cLdB_HeArQtNbBz\\|DvCq^_BW`A}LeAu@{H_At@qIsFaAeFa@qArFWbFkBvEQdCjIx@k@pGiIiA[tCqKoAaBbH^sEj@sHc@ad@kAsKbAU
16,Kolkata,,,KolkataNew Town,New Town,uociCix}zObe@kDzP~EjHqUt`@nMdDuAlD{O}E{DyOeq@iTiGfC_NvYfJ|AhCxdAxRzNcArOtw@oAl@}BZsAhC}@|Bs@jA@xAdFrHpA~IwAnDDxApFhBzCJhCy@zDuDzAaC`DeEnHyDzByEMoCoGgO_EeB}D?_CbAmBhCkCb@aBE_Be@iOsw@~a@mL|`@mb@zNql@jIkp@|I{p@zGuHt_@xCri@_iAxNyJrj@zDfrAo\\t`@_Nlv@_N{LtaByPxeAySnmB}nBbtCykAnoAsd@`l@kABWcJuPjFaPeAh@kFb@iOuMw@oDeEmAs@p@sOiEcAe@qAlF{KuGsBJuC}HmEmNeMaEhByG~IyDm@aD}BkBkCyEoBgJhGmGdEkKzKkIxC_DxC{EpG}IlAkK}AcJ~BqUiGuE{@oE]WdDu@hHm@rH_WuCf@iKow@kKdEmkA
16,Kolkata,,,KolkataGanguli Bagan,Ganguli Bagan,c}dhCg_lzO}ORoALqBbA{CSgIl@k@rMw@zKfCB`DlAO|E{@|FvKSvCNs@`BrA`BhETFr@dCr@vABj@]_Bo@R{BJeC{@uEJoFdCUZkFqAuASq@b@EJoFBkC`@_@C}G
16,Kolkata,,,KolkataAurobindo Park,Aurobindo Park,cbchC}`hzOJaE}BkCg@ClBeJaDq@kAo@eD{@mBn@oAUg@r@aFeCiCtCs@OmC~B{AxA^\\eHtP{EhK_AtBxCbBf@Pb@NU|@Wj@kAm@Ba@h@{@{CcBaExI|G`CrJxAv@FpDhAeC`QpGbBdBmCrDmPqF]g@bAoB?z@aKbB?t@oFJ{D`Eh@j@uCk@s@z@yCx@uFiD{ACDY@UKGK@SBEv@kDj@@LD?L{@|DhD|AIx@xGt@b@}AlCdAfAv@xAN
16,Kolkata,,,KolkataUdayan Pally,Udayan Pally,k}}hCawuzOdCqd@yDwKCaApAsCgDuEyEtD}AvAeHlCuFdCgE`Bz@v@pATbA~BbB`CaAnCaAlD{BlKvb@zQ
16,Kolkata,,,KolkataTikiapara,Tikiapara,mu{hC{lczO{P|HkGnHtCfEf@GfAd@f@@tBGr@V~@v@l@VlATV^I^u@Di@GmAYmBu@g@KgCOi@H_@SMc@Xw@wCgEgBbGeBhGo@xYBzV`CpLdJ~IfFv@nDsIhAuCz@}EhCkFRmHeCuEFaGv@}LhB}Jf@_JfAaGzF{J|GyDtCgCSg@gK|BiO`D
16,Kolkata,,,KolkataHowrah Railway Station,Howrah Railway Station,__zhCovezOy@~GaE|RaIbX~s@~ZrOeT_BuA{I?eFmE`RwX_ZkOuUsH
16,Kolkata,,,KolkataGhose Bagan,Ghose Bagan,ygyhCmxpzO^bB`AzHrAnDo@d[sKKqFuAaBjNib@qIgHUgDxAiCjIySiCWa@lTsRr\\iNpAl@U?SFULMXSbACl@Qb@Eh@EJJZUd@WdAGh@JPd@L?FHDXEJM?GP?FQ?KDENe@@[?i@FEFMFc@HAP]NMRC^PHLd@\\LNRLVBDGNBDENYHKHCBU?M@OE_@MEGODIHOASPi@BSDKFGDMEU?SOKQ?GISHe@Ig@\\k@h@UFOJCNSJQ@IOQa@VDTCbAi@DKW[qA^ILFVJPWIqAm@`GeC`OoGl@xAUp@Iv@r@`L\\Nd@tD}A|IJ`AZBb@qAvAyHu@sW]NgAVm@{AhMwEdDa@
16,Kolkata,,,KolkataNabapally,Nabapally,c}bhCcyazOwDgAkIla@r@pAGlAo@tE{A|FRrAOlAg@h@yA`G_A\\}B~E_@~BOpAOzBkAUo@zCdLh@lR~Gv@mGRoFjHbCr@}AbBGJuC~FyUBs@gJmA~Cuc@iFc@SfBiCY|B{PuFo@
16,Kolkata,,,KolkataBadartala,Badartala,_rthCupuyOnDz@`DgFdBaBrNqCkA|Gi@|DWzD_CzEmB|J|Bh@JrDyAzMs@|DeDjFs@|Ev@v@dA`AN`D|Sh@~KdEbCfBXp@a@pAgALo@nOkMz@mNtCqIrBwIgDiEyLwCyWzBi[|Eg\\hAaQ
16,Kolkata,,,KolkataRajabagan,Rajabagan,oqshCqizyOfLdDOlJgApPg@zI}BtN_AxCaB~@wAlJgBlOmAvG^v@|AbAiA|OdAhBu@jFhBrB}FxAcHrB{C`EqAdBwCcApE}b@hHog@dIwh@
16,Kolkata,,,KolkataKanchantala,Kanchantala,gqqhCozuyOuBvBlBlEKlGuAbDkAvB{@fDaFhGaB`BsBvBeAfD`@bFi@~Dp@xAyApNs@|AoA\\yDm@qDo@qBBgAlAaCvDjFzBF`AYz@OlPdHw@~F_@dGHxSw@nMz@lCeT[kDdHwDR_AoBsBFm_@mOu\\iIwO
16,Kolkata,,,KolkataSubhas Nagar,Subhas Nagar,wndhCed|yOy@Bk@d@@hAs@vCGTk@DYxBZZpAPRj@Ov@Zv@n@h@MjDMjBp@v@\\`@YjBSf@RXjCnArDEvA@dC|@zBdAh@h@jBdE`EsMR_Bv@@t@aFvAHb@wCQq@gA[aCy@uCkAwFcCNmBmMaC
16,Kolkata,,,KolkataGhoshpara,Ghoshpara,g~dhCw_|yOa@`GtCfAg@vBPpCo@~@{AfIzBXJ`@Et@~@|@VdGGhAiBYWNc@~DvAJJ^g@hB|GpLdEfGXb@nCmEj@XrA}JPkAGa@UOtAeFfBsMkC_@cBOyCNcDyAj@iBDoAe@S_@i@V}FGs@w@s@Gu@Fk@g@i@mASKWb@sBkBo@Ja@Mc@yCiAi@f@
16,Kolkata,,,KolkataAndul,Andul,y|zhCy|vyOqTfUkLnFqi@lP_]jHu@xr@V|[bGf\\lc@vlAbIhUpp@ph@t^tW`j@dmBnnAqxAu^sZqOi]mJ}cAqA}SqGa@NgBh@E\\aAi@aKeAe@r@cDj@?\\bEp@BT~BeALh@bHc@DIbCpDToAag@sIah@oQmGy\\uReEkOuJag@oLcCAkIdD{NGoH
16,Kolkata,52554,,KolkataRaipur,Raipur,}o_hC}b{yOnkDtjD|eCjfDxVlTtb@j}AyRl_AvZhp@yTzrBuh@xtAsgDl}AgxAoc@e|AurA|DoaAot@g}@zJmT}HiR}Fwg@tf@a]xRen@|F}i@?ia@xXyzJ
16,Kolkata,#N/A,,KolkataBithari,Bithari,wzsjCews}OflFjp@z_B}pC}BscAjx@mnApb@wv@{xDyeAq_C|vA}wAtt@nh@hp@yNtcAml@pnB
16,Kolkata,,,KolkataBauria,Bauria,kpjhCcybyOfYql@|GbAjJ{DhQg`@n|@naA_CdIlEre@_q@df@ymA}fA
16,Kolkata,,,KolkataHaridaspur,Haridaspur,ma|qCcxxuOvc@iZ|@}SfMcAsRgn@y_@ia@}Ylj@iw@zRwKmEn@xRk\\re@xGdf@lWbWvb@bWxy@qiA
16,Kolkata,,,KolkataHaldia,Haldia,_~yeCs|axOkfBayL}FanKtn@gaKdjCfjBf~BfsDvj@pnBdrCldEn~AhqE}eEzyEs~@a]mbB|gAsbAvaB
16,Kolkata,,,KolkataAlikhoja,Alikhoja,u{fkCqkkzOuF}A{Zi@sGx@|Bp`@|@fJzJPfQxRl[iZz]wExJwQ}Tyk@bFyNoQkSeDdBWvEeDa@cFh]uHlX
16,Kolkata,,,KolkataBhatpara,Bhatpara,o|sjC}gszOmBxR`OzGjI|DvPtPrMrZpJf\\hP`i@`Olf@nUje@t[jS~_@hE~^sIcIm_@_@oJVcH^uWdCwI|D}SaSaK~n@suAr[_`@`QmXt]y`@yd@aKwn@cSe[yYwi@wy@{r@aRaP`CwWr_AcG|HsI}@st@jrB
16,Kolkata,,,KolkataChatterjee Para,Chatterjee Para,ixehC{o{yO\\uDd@mCPk@T}@pAM_@fA@Xn@f@t@\\j@AR[Fk@Bo@Q]gAUc@CSHsALRo@x@{AHWfEF~@Ah@SpBP~ANbCbAS~@[hErC|@_@dBL|Ck@bAwApIkBe@OBa@\\g@ARsEiIcEN_Ak@GUJiCOWFiAE
16,Kolkata,,,KolkataKokapur,Kokapur,w~{iC{jxzOEdDk@bDBdEhLlBeChElCn@fACvJpAtBIdF\\v@}CtBQjKz@RiGV{Dz@_JdAaBtEcBtCT|NuHiNy]eBoFkAgB}BpEs@m@cHw@_@CBs@mDC}Do@kA|AmCSs@YcICw@TaBY{L?f@gDj@s@FsByR?bAnB?tC\\z@wEb`@QtJbAtGpOL
16,Kolkata,,,KolkataCollege Street,College Street,ugyhCozjzOkAxEeCOs@hIrAFcAbJbALcBdFqBjRjWdFbs@dNzKyi@iTwH{I_D}k@yR
16,Kolkata,51861,,KolkataBeliaghata,Beliaghata,mkjgCuszzOlChVrUmArMi@bNgFrP{@f^qGmI}Sw]gUoa@dBeDz@uI|LuGxF
16,Kolkata,#N/A,,KolkataKriparampur,Kriparampur,gqngCspvyOZsQ`AiANyAn@Kr@cDfq@pIto@tD}@nQ}E`GmMrH_Jf@aGNsNrB_DmEkKaDmHeEmCYgEY_IgH
16,Kolkata,,,KolkataSikharpur,Sikharpur,eb_iC}xg{Opz@iAdx@al@ft@qVt`Asf@dpAyh@cn@ucA{cA`l@w_Axt@sf@cAaR`OsPnFuEgUcK{@kx@iJqfAsEwe@dJrHpa@dp@xUwV~e@frAtK
16,Kolkata,,,KolkataMalirbagan,Malirbagan,qqahCqlwzOpF~@~@xAdDrAxBb@rDhBn@\\x@PLt@hALlANz@^~KhA\\eAzG~A?{AhAJz@qADgBlAU`@e@j@iCp@i@DuAX_@ZeAeCg@mIuAiBo@iBqC}OqAo@U_@eAuKaJuO`[
16,Kolkata,,,KolkataGobra,Gobra,a{liCso|yO]pQX|WVfJy@lGwAxHo@rDWpC?zKGbUyA`D}DhEgBzEyDlK{HjQgJtP_IjK{@lA_Co@yCQiAHkBtAqC`B{J|Ay^{qAiZ{w@p_A{\\~l@cS
16,Kolkata,,,KolkataShyampur,Shyampur,aeghC{xiyOuKIiErBmOnD{DXkZgA_IwBsPlVlt@tv@t\\fc@vCgBlE_NdE_Q~@gJNej@WoF}DyS
16,Kolkata,,,KolkataChalkipara,Chalkipara,mwghCcqqyOlCa_@bFsX|ClAz@k@TgC`G?|JfCbHtDjBNKlC|ChCg@bGq@|@_C~HjBtJc@fDrAzDqIj@w@xCaCMeDlAaJeBeCMiEsDaJC
16,Kolkata,,,KolkataRamchandrapur,Ramchandrapur,ukbhCoyczObE|JfFtNbDzKdDzHd@e@t@kDfE~A|EjB|C|Ab@_Cv@gAg@kAjA}AZyHDyGQ{@u@SkDSYOuIeAaBsAyBcBJNRJ^b@GLKNKl@QXKHIESYCWGGCSl@gAFCYa@oBgDiDs@aCe@dDz@@ZAT^PN@i@jAI@][EUGQ[[WAc@Oe@KSMZcAw@WaC_AaC@OA
16,Kolkata,,,KolkataJodhpur Park,Jodhpur Park,iikhCa{hzO|@MP]~Cl@lDdAj@[`AGvA^|EfC~@bAxClAzBz@tChAjBRYoOEcB@eDWsFg@cJaBeQeG`BiDRaGG`DzD`AGfC?H|@Il@MBe@U{ATQT_@dA\\jB?j@_@FaAKQWp@wFZeAaD}DeDb@}KgB{FBj@tBn@jCf@bEt@`J|AhR
16,Kolkata,,,"KolkataReekjoyoni, Rajarhat","Reekjoyoni, Rajarhat",grciCug}zOy]wFgP{@bP}m@j@uHdAcEuFoBvBeKdCgQpFyL~AuG@oEy@kHcBgJnAiEhEoD`DwDlC_FjLoFjJkD|I{e@jIcO~BaSGuHoDeIf@{V|Da@tFqJ|BgUlFoFxVcHd\\fFtF~IGhe@k}@~}At@bS_@zH}DvI_SxU_[p]uDlLo@no@aD`w@
16,Kolkata,,,KolkataPrantik ,Prantik ,obtoCm`cvOps@lElA}}DgL{KsSQwOb@cQzSmEtW?fgC
16,Kolkata,,,KolkataArapanch,Arapanch,ik}gCya`{OpAm@bC}FV_HtW`VlVhWdCz@nB`@vAhKwA|SeFhNuIvIsIfCoBj@kMsKeIki@kG{h@
16,Kolkata,,,KolkataHanspukuria,Hanspukuria,{b}gCwn{yOoC`IhA`FoAxFyP}CwF|F{IzS}c@{a@xAiVbAoUHoKdIxEhI|DnT`K`_@tP
16,Kolkata,,,KolkataAmtala,Amtala,m{ogC_rwyONaRCeEb@eI|AyGjBeE|CmGbB}Fz@uE|BoFbBuC|QaGvPzK`FlC~AvhAwA~IyRqCw^aCgPH
16,Kolkata,,,KolkataKona,Kona,yv_iCsowyO~AsC~@sB|GmNgE}BY\\mB_@^kC{AG[k@Pq@lAs@|BDABEv@n@LEb@P\\o@tCdE|BjFiHgD_GOPmAy@WEWJiA?MLFf@Qj@g@KFe@Li@y@?a@IKYAQv@gDNEN?HFLDh@HDd@Ef@Mz@HNDVGRJ?@i@LiAPw@lAVMnA?VI^RDAARy@h@Gt@b@?RQr@rA`CrA~BdC}Dl@gQtH{Mi@{@_Gy@d@kBoA_AgDoARkCyEmAe@Vk@zCr@fG{@`EkAOy@XE`@_@GYACMJQS?GJa@A?k@Je@\\G\\WNLt@wBfA\\Vq@bA^k@gGm@`A]rAcCc@f@_BdAJv@d@^_AmCk@j@gFzAD`AXVx@hAoF`FrA}@rFpDhACtA[~@`A|@`Cj@dAkE[yCgCo@PoAvC~@a@x@X~C}@nE~Az@ZhBfDyNlH_`@{e@st@}HoB{JYoIbFyDfHgErRyBtINi@hDrOnDtQzCnN`FvVpHfa@Hd@FN@HCFDXHLH\\AD?FDDHTJ\\AH@BBPJPFPADCFDLJXHFVn@Hn@Lf@J`@AJ@D@@DBBDBLBXLJGH]OGKM_@Go@Oe@AYI]IEc@kA@GEGEIGKGSIGGGGMMOQUMMEIGEYQCE?KDADBXRXTHHHHJJFJD?@A?C?Aq@}BC[eAsFcB}IoBqK}Gm]oMqn@qGv^tGhJxRb|@pEnMhHjL
16,Kolkata,53096,,KolkataSingur,Singur,}fijCykpyOlGnlAja@fg@xd@yU`z@sO|Hgk@gAm_@gUgFcJah@_ThG~SolAoTYkNsZsq@hs@_YhxAWpCP_@I[
16,Kolkata,#N/A,,KolkataMilan Pally,Milan Pally,eh~gCgnvzOxc@t]nBwGpDi@~@iC[mBr@YdCmE|C}Jb@aGr@BNs@_@]r@oF_AqC^eDeRY}KdB{LdGoLtLNr@eChEpAz@
16,Kolkata,,,KolkataPailan,Pailan,ys}gCoj_zO_ChXaEtWyHxYmCrF}IrCSrAjn@hYjm@`XxVtLxo@~PtGsZwBs@lKmf@iTmEzN}x@eLyC{HxGmK`CmFjAg@oAz@kDaBwBg@_Bx@wHmA_L_@aEJqIWmANaE{@Gw@iBr@{EZgAr@_SlAeIvCuAo@sKkk@yGqXeAiRoBcNcEcLcD}F_C_@pC?dEwAIe@vBl@`C?fCfBr@w@vBfA`@ObHeEnBw@~B}GmEmC~A}EmAuDYo@lElCtH_AxG?fFe@pCL~Ef@hDjLiG|FwBrMaKnCr@|F_CjOnJ
16,Kolkata,,,KolkataKrishnanagar,Krishnanagar,yy|mC{db{OtUhjBrTre@vpAuW~}@wI~_A}x@zHwX_@ip@xLuoB{JjDqzAqd@woCqs@ke@mTij@b^yJnr@zFb^{HpV}@pd@|a@uWrXgCtPbHzE`H}@nTkH`e@}CtP
16,Kolkata,,,KolkataDiamond Harbour,Diamond Harbour,atmfCabeyOmpArVq|@bPy\\{i@|Dwu@lLen@tJoc@xGc_@aLyg@}Ig`@zWa{@p|@g}@nfAhmArw@r`Bx]_NzWbAvb@vu@mzArcAyTbO_C`O}JlE{R~j@
16,Kolkata,,,KolkataRajpur,Rajpur,seygCq{ozOx@eGFaEOsBCmCe@}Gl@oDBmCCaB[cFjAYK{Bk@w@qA_Jo@aEeA_FmBuE_@mAnc@{UxEjLbALhAnFbRoFgBgQ~DC\\sDjA{@~CBlAk@dEHrDo@dCe@vBtA`BFfCcABk@|@?RaF~CRh@yAN_HjCP`ErBpEXlT?VfUvAz@~@tHJtEmEa@[nt@kzAQWxr@qs@Y
16,Kolkata,,,KolkataHousing Estate Colony,Housing Estate Colony,mfpiCy}zyO{@cWeD_S|GcAtDsBl_@wTfc@gWcB{B~@MdAmA|AoBnAaA|BiA~CoCzAgCf@yAhLdGv[nDUrBwAfGc@lA{@dD[~@e@jAKt@kCxEZXhEdBhGlAvIMD^{n@bTmaAv\\wc@bQ
16,Kolkata,51187,,KolkataSonarpur,Sonarpur,gi~gCknvzOpRtO~ObM`AhAaB~@c@bD_@fEk@hCz@z@k@nBaFU_Fu@m@eAyAc@l@mEmBq@k@zAw@DGb@_KyB@mFf@wJKuIPkD
16,Kolkata,#N/A,,KolkataPurba Putiary,Purba Putiary,qbehCiegzOnApAnIzBtFv@r@IjD~@w@dHSpA{@xErG~AbB_CxDsPnEdBtAb@|AH`A@|Cz@`A\\dC\\~DdAnBBpC\\n@GrCl@jBPtD~@fBh@Di@`VbF@\\pK|Bm@pDUDoAtHe@pCmNFaORC^hOShGGxEB@X^~EaBhCwDUcC_C}@_FsORmBzOr@|BxBDiAbInFx@SlRsGaBgDyAoCc@}EcDyFgBwBmAu@{AqAs@yEy@sCoAkCuBs@eAcBwD{Cg@_@w@QkEgA_G[aCjFpAtCjBtEfAtSQxVQBo@oVXsSVoE}@qCiBaCc@qA{@cDMmHs@jDVfAqDB]gBWS`@mAOWBe@MBQT]As@c@YJy@e@_@m@VEh@@Lp@PPJ@JK`AK@]EEBwAVe@KDWUM?Gc@Mq@UGMG_@L_AUCa@EEBCLI@G?ECAG?K_@AGBGCEGMACJ?H@`@AHEHM?QMUCKHGL@p@MZa@G]BINWpAIPWFgA[a@Y?SJe@@k@E]WY}@HyBIb@`@t@?bAGZd@SbBtB`BrA\\zA@RALO\\ULs@?K?IHIF?HJHNXPT@TEn@{@j@aAZH[LW\\c@pAPd@PFJC@GX?PCB?DHB?@CHo@n@RJMHc@[ICGtAYCl@RHAN`BVCz@IdAePi@mCc@s@WyAkAyBuBgAeAiB_AcEDvB{C~@wAzAgDjB}F|FeM\\Q
16,Kolkata,,,KolkataPaschim Nischintapur,Paschim Nischintapur,eo_hC_`kzOlCFnAUdACdEXfDv@`Al@r@dAbBbA|B~@b@T^|AjA`@b@|@s@t@SpAg@zE_@l@StArAd@dH]hB?fCDdAEj@lAJ|CgAlAiDd@aFaBNjBVvFyI?RhEs@lAU~B_AvBWlAcC?}@No@G_ATSl@mBO{@FiIcAZ_AFiEqGBuBe@gAk@iAuAFwBo@_CGs@k@iAwBm@a@|AkDs@_@X}@Y[CNuAoAe@n@eCrAOhB`@vBCtBYb@{@VcBSuEBgAhBJb@OhECfBmC~@qAhAoHi@}@RmB
16,Kolkata,,,KolkataNaurbad,Naurbad,sb}gCyo{yOsh@rt@vwA|nAxnAtyAdfBt{Bv[zVzPrl@rJeh@rS{c@tAol@tJcv@lcAgm@xXud@|Ek^ugAGckCej@sfCah@ckA}f@
16,Kolkata,,,KolkataMohispota,Mohispota,olsiCkurzO}DyY?}HsG_U`CgS|i@hLjIxGlDbHhObOuY`KsLpC{JhGkKtE
16,Kolkata,,,KolkataBanerjee Para,Banerjee Para,mo_hC{_kzOOaEg@wBJeBq@s@Q_@]Mb@mC~@cDh@i@p@E`GPd@h@b@bDzB?KqChFP^N~@AKhD?\\gAzEpBl@LaApDj@o@pGpCX]xCsEm@Y`Cs@a@q@_@kA{A}Bq@qBeIPuCeCQU|BjCj@pB`IqHq@{Bd@oCA
16,Kolkata,,,KolkataMajhi Para,Majhi Para,wiohCotszOrIal@fQpCl@~FjB`GhE~X_NlC}Bf@yIs@aFmAeBeB
